STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       1262;19921101;    3;   8.3;   2.7;   10;   0.0;   6;    0.000;   0;   8.0;   7.4;  968.80;    3.4;   95.00;    4.7;   -2.2;   -2.6;eor
       1262;19921102;    3;   4.8;   1.4;   10;   4.9;   6;    0.000;   0;   8.0;   8.1;  965.60;    4.4;   98.00;    6.1;    2.6;    3.0;eor
       1262;19921103;    3;  10.0;   2.8;   10;   3.0;   6;    0.000;   0;   5.3;   9.0;  964.60;    5.8;   92.00;    8.3;    1.5;    0.6;eor
       1262;19921104;    3;   7.7;   1.9;   10;   5.6;   6;    0.000;   0;   6.3;   8.7;  968.20;    5.5;   97.00;    7.7;   -0.8;   -4.0;eor
       1262;19921105;    3;   9.5;   2.8;   10;   0.1;   6;    0.000;   0;   7.3;   9.4;  978.80;    8.5;   87.00;   10.1;    2.7;   -0.9;eor
       1262;19921106;    3;   5.0;   1.6;   10;   0.0;   0;    1.600;   0;   5.0;  10.1;  980.30;    7.6;   91.00;   12.9;    3.7;    7.9;eor
       1262;19921107;    3;   5.3;   2.2;   10;   0.0;   0;    5.800;   0;   2.7;   8.9;  972.60;    8.6;   79.00;   12.8;    3.3;    1.3;eor
       1262;19921108;    3;   8.8;   2.7;   10;   3.3;   6;    0.000;   0;   7.3;   9.2;  973.90;    6.4;   95.00;    8.4;    4.7;    0.4;eor
       1262;19921109;    3;   7.4;   2.5;   10;   0.0;   0;    0.000;   0;   8.0;   7.4;  969.80;    3.1;   98.00;    5.9;    0.2;   -1.3;eor
       1262;19921110;    3;  10.5;   2.4;   10;   2.3;   6;    0.100;   0;   7.0;   8.2;  964.00;    5.6;   91.00;    8.9;    0.5;    1.2;eor
       1262;19921111;    3;  24.8;   4.5;   10;   8.9;   6;    0.000;   0;   8.0;   9.0;  954.30;    7.6;   87.00;   12.1;    4.4;    1.5;eor
       1262;19921112;    3;  24.3;   7.1;   10;   0.5;   8;    3.200;   0;   3.7;   6.4;  958.50;    3.0;   82.00;    8.5;    1.5;    0.3;eor
       1262;19921113;    3;  14.0;   4.0;   10;   3.6;   8;    0.000;   0;   6.7;   6.0;  957.10;    0.9;   93.00;    3.8;   -0.9;   -1.9;eor
       1262;19921114;    3;  12.0;   4.7;   10;   2.2;   8;    3.600;   0;   3.3;   5.5;  962.80;    0.9;   80.00;    5.1;   -1.7;   -0.5;eor
       1262;19921115;    3;   6.7;   1.8;   10;   9.3;   6;    0.000;   0;   8.0;   7.0;  954.40;    2.6;   98.00;    4.2;   -2.3;   -5.7;eor
       1262;19921116;    3;   7.8;   2.3;   10;   4.7;   6;    0.000;   0;   7.0;   8.6;  949.90;    5.1;   96.00;    6.6;    3.9;    2.9;eor
       1262;19921117;    3;  11.9;   4.2;   10;   0.6;   8;    0.000;   0;   7.7;   6.3;  947.70;    3.5;   78.00;    4.8;    0.1;   -3.3;eor
       1262;19921118;    3;  16.6;   5.7;   10;   0.8;   8;    1.500;   0;   5.7;   5.2;  960.60;    1.6;   74.00;    4.9;   -0.4;   -0.8;eor
       1262;19921119;    3;  20.3;   5.7;   10;   2.0;   6;    0.200;   0;   7.0;   7.2;  959.90;    5.4;   77.00;    9.3;   -0.2;   -3.8;eor
       1262;19921120;    3;  18.2;   5.5;   10;   1.6;   8;    2.900;   0;   6.0;   5.7;  966.30;    2.4;   73.00;    5.8;   -0.4;   -3.1;eor
       1262;19921121;    3;   7.5;   2.0;   10;   5.5;   6;    0.000;   0;   8.0;   7.6;  963.60;    4.4;   91.00;    6.8;   -1.9;   -5.7;eor
       1262;19921122;    3;  21.3;   8.1;   10;  10.8;   6;    0.000;   0;   8.0;  11.4;  963.30;   10.6;   89.00;   11.4;    4.5;    4.1;eor
       1262;19921123;    3;  14.3;   4.6;   10;   0.0;   0;    3.600;   0;   3.3;  10.4;  970.70;    8.4;   87.00;   14.0;    4.4;    9.3;eor
       1262;19921124;    3;   4.0;   1.3;   10;   0.0;   0;    6.700;   0;   5.3;   7.0;  970.60;    2.9;   90.00;   10.2;   -1.5;   -2.3;eor
       1262;19921125;    3;  13.0;   2.2;   10;   0.0;   6;    0.200;   0;   5.3;   7.8;  968.30;    5.6;   86.00;   10.8;   -1.4;   -2.3;eor
       1262;19921126;    3;  28.1;   6.3;   10;   4.1;   6;    0.000;   0;   7.3;  10.0;  965.90;    9.7;   79.00;   15.4;    5.6;    2.6;eor
       1262;19921127;    3;  14.0;   4.6;   10;   0.1;   6;    3.500;   0;   1.3;   6.4;  973.90;    3.6;   77.00;    8.2;    0.3;    2.1;eor
       1262;19921128;    3;  16.7;   4.4;   10;   6.0;   6;    0.100;   0;   8.0;   9.5;  968.50;    8.1;   86.00;   11.4;    0.0;   -3.4;eor
       1262;19921129;    3;   5.6;   1.5;   10;   6.6;   6;    0.000;   0;   8.0;   8.7;  969.60;    5.7;   95.00;    7.3;    4.4;    4.3;eor
       1262;19921130;    3;   9.8;   2.3;   10;   0.0;   0;    4.100;   0;   6.7;   9.6;  968.40;    6.5;   95.00;   11.3;    4.7;    3.4;eor
       1262;19921201;    3;   6.3;   1.3;   10;   0.0;   0;    3.000;   0;   7.3;   7.6;  969.30;    4.3;   91.00;    8.4;   -0.2;    0.2;eor
       1262;19921202;    3;   5.9;-999;   10;   0.1;   6;    3.900;   0;   5.7;   7.6;  956.80;    4.0;   94.00;    6.1;    1.2;   -1.7;eor
       1262;19921203;    3;  10.8;-999;   10;   4.3;   6;    0.000;   0;   7.7;   8.3;  948.60;    7.3;   78.00;   12.2;    4.6;    2.2;eor
       1262;19921204;    3;  14.3;   3.9;   10;   6.2;   8;    0.800;   0;   5.7;   6.6;  942.80;    5.8;   74.00;    9.4;    0.0;   -0.4;eor
       1262;19921205;    3;  10.4;   2.3;   10;   3.7;   8;    0.000;   0;   8.0;   6.4;  948.60;    1.2;   97.00;    7.9;    0.2;   -0.1;eor
       1262;19921206;    3;   7.9;   2.7;   10;   0.0;   6;    0.000;   0;   4.7;   5.8;  959.70;    0.6;   89.00;    3.0;   -0.8;   -0.1;eor
       1262;19921207;    3;  10.5;   2.5;   10;   5.2;   8;    0.000;   0;   7.0;   5.5;  949.90;   -0.1;   92.00;    0.9;   -2.7;   -6.2;eor
       1262;19921208;    3;   5.8;   2.4;   10;   0.1;   8;    0.000;   0;   8.0;   6.0;  955.90;    0.7;   93.00;    1.6;   -0.1;   -0.4;eor
       1262;19921209;    3;   4.5;   2.3;   10;   0.1;   6;    0.000;   0;   8.0;   6.2;  963.20;    1.1;   94.00;    2.0;    0.3;   -0.1;eor
       1262;19921210;    3;   5.4;   1.7;   10;   0.0;   0;    0.000;   0;   8.0;   5.7;  970.50;    0.3;   92.00;    1.2;   -0.2;   -0.1;eor
       1262;19921211;    3;   6.0;   1.3;   10;   3.9;   8;    0.200;   0;   7.3;   5.8;  970.10;    1.0;   89.00;    1.9;   -0.4;   -0.9;eor
       1262;19921212;    3;  19.7;   6.8;   10;   3.7;   8;    0.000;   0;   8.0;   6.9;  960.70;    3.2;   90.00;    3.9;   -0.3;   -1.4;eor
       1262;19921213;    3;  15.1;   7.6;   10;   0.0;   7;    0.100;   0;   7.0;   5.5;  968.00;    2.6;   75.00;    4.1;    1.2;   -0.4;eor
       1262;19921214;    3;  10.1;   3.9;   10;   0.1;   6;    0.000;   0;   5.0;   6.0;  968.30;    2.5;   78.00;    6.9;   -0.2;    1.1;eor
       1262;19921215;    3;   4.7;   1.4;   10;   0.0;   0;    7.100;   0;   1.0;   5.5;  965.60;    0.5;   85.00;    5.4;   -3.2;   -6.7;eor
       1262;19921216;    3;   3.6;-999;   10;   0.0;   0;    0.000;   0;   8.0;   4.9;  965.00;   -2.3;   96.00;   -0.5;   -5.6;   -6.8;eor
       1262;19921217;-999;-999;-999;   10;   0.0;   0;    0.000;   0;   8.0;   5.2;  971.80;   -2.0;   98.00;   -1.3;   -3.3;   -2.4;eor
       1262;19921218;-999;-999;-999;   10;   0.0;   0;    0.000;   0;   8.0;   5.0;  969.80;   -2.2;   96.00;   -1.6;   -2.8;   -1.9;eor
       1262;19921219;-999;-999;-999;   10;   0.0;   0;    0.000;   0;   8.0;   5.0;  971.30;   -2.0;   96.00;   -1.3;   -3.2;   -2.5;eor
       1262;19921220;-999;-999;-999;   10;   2.9;   6;    0.000;   0;   7.0;   5.6;  970.00;   -0.5;   96.00;    0.4;   -2.8;   -4.8;eor
       1262;19921221;-999;-999;-999;   10;   7.1;   6;    0.000;   0;   7.7;   8.1;  969.10;    3.8;  100.00;    5.8;    0.1;    0.1;eor
       1262;19921222;-999;-999;-999;   10;   0.3;   6;    0.000;   0;   7.3;   7.2;  973.20;    2.6;   96.00;    4.4;    1.6;    2.8;eor
       1262;19921223;    3;   7.1;-999;   10;   0.0;   0;    0.000;   0;   8.0;   5.7;  975.40;   -0.5;   97.00;    1.6;   -1.1;    0.1;eor
       1262;19921224;    3;   5.8;   2.8;   10;   0.0;   0;    0.000;   0;   8.0;   5.0;  978.20;   -1.9;   93.00;   -0.8;   -2.5;   -1.2;eor
       1262;19921225;    3;   7.4;   3.3;   10;   0.0;   0;    0.000;   0;   4.3;   3.7;  978.50;   -5.6;   90.00;   -2.5;   -6.4;   -3.7;eor
       1262;19921226;    3;   4.3;   1.4;   10;   0.0;   0;    2.000;   0;   0.3;   3.1;  979.40;   -7.5;   87.00;   -3.8;   -9.6;  -12.1;eor
       1262;19921227;    3;   3.2;   1.0;   10;   0.0;   0;    0.000;   0;   2.7;   3.1;  983.10;   -8.3;   94.00;   -6.4;  -11.5;  -13.6;eor
       1262;19921228;    3;  12.9;   4.4;   10;   0.0;   0;    6.400;   0;   0.3;   3.1;  984.50;   -6.2;   80.00;   -2.6;   -9.7;  -13.1;eor
       1262;19921229;    3;   5.3;   2.3;   10;   0.0;   0;    6.200;   0;   0.0;   2.8;  977.50;   -7.7;   80.00;   -2.6;  -11.2;  -15.2;eor
       1262;19921230;    3;   2.7;   0.8;   10;   0.0;   0;    6.700;   0;   1.0;   2.8;  971.70;   -7.8;   80.00;   -0.8;  -11.8;  -14.8;eor
       1262;19921231;    3;   7.8;   2.3;   10;   0.0;   0;    5.400;   0;   0.3;   3.0;  973.10;   -7.3;   84.00;   -3.5;  -11.7;  -14.8;eor
       1262;19930101;    3;  13.9;   2.7;   10;   0.0;   0;    6.300;   0;   0.0;   2.9;  980.50;   -8.0;   84.00;   -1.7;  -10.8;  -13.9;eor
       1262;19930102;    3;  10.3;   3.7;   10;   0.0;   0;    3.800;   0;   0.7;   2.0;  980.80;  -11.0;   76.00;   -7.1;  -13.6;  -18.3;eor
       1262;19930103;    3;  14.0;   5.7;   10;   0.0;   0;    1.700;   0;   1.7;   2.0;  976.10;   -8.6;   65.00;   -5.9;  -13.2;  -15.0;eor
       1262;19930104;    3;   8.4;   1.9;   10;   0.0;   0;    6.200;   0;   0.7;   2.4;  976.00;   -8.6;   71.00;   -3.4;  -11.1;  -12.4;eor
       1262;19930105;    3;   3.7;   1.1;   10;   0.0;   0;    6.300;   0;   1.3;   2.8;  982.90;   -7.7;   80.00;   -0.1;  -14.8;  -17.1;eor
       1262;19930106;    3;   3.6;   0.8;   10;   5.4;   6;    0.000;   0;   7.0;   5.1;  979.80;   -0.1;   87.00;    3.1;  -11.6;  -14.2;eor
       1262;19930107;    3;  11.4;   3.6;   10;   5.0;   6;    0.000;   0;   7.7;   8.7;  973.20;    4.9;   99.00;    7.3;    2.1;    1.2;eor
       1262;19930108;    3;  11.1;   4.3;   10;   1.9;   6;    0.000;   0;   8.0;   9.2;  974.10;    6.5;   93.00;    8.4;    2.9;    2.4;eor
       1262;19930109;    3;   6.5;   1.8;   10;   0.0;   0;    0.300;   0;   6.7;   7.5;  974.70;    3.2;   95.00;    7.7;    0.8;   -1.7;eor
       1262;19930110;    3;   8.8;   2.7;   10;   0.0;   0;    4.000;   0;   6.3;   6.9;  968.20;    5.0;   78.00;   11.1;    1.1;   -1.8;eor
       1262;19930111;    3;  23.4;   5.5;   10;   0.7;   6;    0.100;   0;   7.0;   7.8;  958.60;   11.0;   60.00;   13.6;    3.4;   -0.4;eor
       1262;19930112;    3;  31.8;   8.1;   10;   3.6;   6;    2.500;   0;   7.0;   8.3;  961.10;    9.2;   65.00;   18.5;    2.4;    9.5;eor
       1262;19930113;    3;   7.5;   1.8;   10;   0.2;   6;    2.700;   0;   3.3;   6.7;  970.20;    2.6;   92.00;    5.3;   -2.7;   -6.5;eor
       1262;19930114;    3;  15.8;   4.5;   10;   5.0;   6;    2.900;   0;   3.3;   9.1;  976.30;    7.0;   85.00;   11.6;    2.0;   -1.9;eor
       1262;19930115;    3;   8.2;   1.6;   10;   0.0;   0;    4.700;   0;   4.7;   7.1;  976.60;    3.0;   92.00;    6.7;   -2.9;   -4.3;eor
       1262;19930116;    3;   8.3;   3.0;   10;   0.0;   0;    6.800;   0;   3.7;   8.1;  979.70;    6.4;   79.00;   13.1;    2.2;   -2.9;eor
       1262;19930117;    3;   3.5;   1.0;   10;   0.0;   0;    7.900;   0;   0.3;   5.9;  975.60;    2.7;   79.00;   12.9;   -2.8;   -6.5;eor
       1262;19930118;    3;   7.4;   2.1;   10;   0.0;   0;    6.100;   0;   4.3;   6.9;  976.90;    4.5;   82.00;    9.4;   -2.2;   -5.6;eor
       1262;19930119;    3;  16.3;   3.5;   10;   0.0;   0;    3.000;   0;   4.7;   6.6;  974.30;    4.9;   79.00;    9.4;   -1.5;   -4.2;eor
       1262;19930120;    3;  14.8;   5.0;   10;   0.0;   6;    3.800;   0;   4.3;   6.7;  974.40;    7.1;   66.00;   10.1;    1.3;   -2.9;eor
       1262;19930121;    3;  15.4;   5.8;   10;   0.0;   0;    1.400;   0;   4.3;   7.6;  976.60;    7.7;   71.00;   10.9;    4.9;    2.0;eor
       1262;19930122;    3;  21.7;   8.5;   10;   0.4;   6;    0.200;   0;   6.3;   7.9;  970.10;    9.4;   67.00;   12.4;    4.2;    1.4;eor
       1262;19930123;    3;  18.9;   7.7;   10;   0.0;   6;    0.100;   0;   5.7;   8.5;  971.70;    8.8;   76.00;   10.1;    6.1;    7.0;eor
       1262;19930124;    3;  29.5;  12.8;   10;   7.4;   6;    1.200;   0;   7.3;   8.6;  961.40;   10.9;   66.00;   12.5;    9.3;    8.4;eor
       1262;19930125;    3;  27.7;  11.3;   10;   1.0;   8;    4.100;   0;   3.7;   5.0;  960.80;    3.2;   62.00;   10.8;    0.7;    3.8;eor
       1262;19930126;    3;  20.0;   7.8;   10;   0.7;   7;    6.800;   2;   5.0;   4.0;  968.60;   -0.2;   68.00;    1.7;   -4.0;   -5.7;eor
       1262;19930127;    3;  20.7;   8.0;   10;   4.7;   7;    0.000;   2;   8.0;   6.1;  963.30;    0.8;   94.00;    2.0;   -1.4;   -1.8;eor
       1262;19930128;    3;   8.5;   2.2;   10;   0.9;   8;    0.000;   2;   8.0;   6.5;  963.70;    2.2;   95.00;    4.5;   -0.9;   -0.9;eor
       1262;19930129;    3;  11.7;   4.4;   10;   3.8;   8;    0.000;   0;   7.7;   7.4;  965.60;    2.4;   95.00;    6.1;   -0.2;    2.3;eor
       1262;19930130;    3;  11.2;   5.6;   10;   0.0;   0;    0.000;   0;   5.0;   3.6;  975.50;   -5.0;   83.00;    0.1;   -6.2;   -4.1;eor
       1262;19930131;    3;   9.1;   2.2;   10;   0.0;   8;    0.000;   0;   8.0;   4.1;  980.20;   -4.9;   97.00;   -2.8;   -6.9;   -8.4;eor
       1262;19930201;    3;   5.5;   1.6;   10;   0.0;   0;    6.400;   0;   5.3;   3.7;  984.80;   -5.7;   90.00;   -1.2;   -9.6;   -7.9;eor
       1262;19930202;    3;   3.3;   0.7;   10;   0.0;   7;    0.000;   0;   8.0;   4.3;  985.70;   -3.9;   95.00;   -2.7;   -6.3;   -9.6;eor
       1262;19930203;    3;   5.2;   1.6;   10;   0.0;   0;    0.300;   0;   7.3;   4.1;  985.50;   -4.8;   96.00;   -3.3;   -5.9;   -5.0;eor
       1262;19930204;    3;   2.5;   0.6;   10;   0.0;   0;    0.000;   0;   7.7;   4.6;  981.40;   -3.2;   96.00;   -1.9;   -5.7;   -5.2;eor
       1262;19930205;    3;   4.5;   0.8;   10;   0.0;   7;    6.300;   0;   3.0;   5.3;  979.50;   -1.1;   90.00;    7.1;   -6.5;   -6.1;eor
       1262;19930206;    3;   5.3;   1.7;   10;   0.8;   8;    1.700;   0;   5.3;   5.5;  978.10;    2.6;   80.00;    6.2;   -6.6;   -7.7;eor
       1262;19930207;    3;   6.4;   2.6;   10;   0.1;   6;    0.000;   0;   7.7;   7.0;  980.40;    1.9;   98.00;    5.1;    0.9;    0.5;eor
       1262;19930208;    3;   6.1;   1.9;   10;   0.0;   6;    0.000;   0;   8.0;   6.0;  980.50;   -0.2;  100.00;    2.0;   -0.6;   -0.6;eor
       1262;19930209;    3;   8.8;   3.6;   10;   0.0;   6;    0.000;   0;   8.0;   5.6;  979.00;   -0.7;   97.00;    1.0;   -1.7;   -1.5;eor
       1262;19930210;    3;   6.8;   2.4;   10;   0.0;   0;    0.800;   0;   5.3;   5.2;  978.10;   -1.2;   92.00;    0.8;   -2.3;   -1.5;eor
       1262;19930211;    3;   5.3;   1.8;   10;   0.0;   0;    2.900;   0;   5.0;   5.2;  979.90;   -1.4;   93.00;    1.5;   -4.8;   -6.9;eor
       1262;19930212;    3;   3.6;   0.7;   10;   0.0;   7;    0.000;   0;   8.0;   5.1;  982.00;   -2.6;  100.00;   -1.7;   -4.4;   -5.9;eor
       1262;19930213;    3;   3.8;   0.6;   10;   0.0;   7;    0.000;   0;   8.0;   4.8;  982.40;   -3.2;   98.00;   -2.2;   -3.8;   -2.9;eor
       1262;19930214;    3;   6.1;   1.8;   10;   0.0;   7;    0.000;   0;   8.0;   4.7;  981.40;   -3.0;   97.00;   -2.4;   -3.8;   -3.3;eor
       1262;19930215;    3;   6.9;   2.7;   10;   0.0;   0;    0.000;   0;   8.0;   4.7;  980.10;   -0.7;   82.00;    0.4;   -3.6;   -3.2;eor
       1262;19930216;    3;   4.7;   1.3;   10;   0.2;   7;    0.000;   0;   8.0;   4.5;  976.60;   -1.9;   85.00;    0.0;   -2.3;   -2.4;eor
       1262;19930217;    3;  15.1;   5.8;   10;   3.5;   8;    0.000;   1;   8.0;   5.9;  968.20;    0.4;   96.00;    1.5;   -3.2;   -4.2;eor
       1262;19930218;    3;   9.4;   2.6;   10;   0.0;   0;    0.000;   2;   6.0;   6.5;  972.10;    0.9;   95.00;    3.7;   -0.8;    0.4;eor
       1262;19930219;    3;  21.2;   7.8;   10;   4.1;   8;    0.200;   0;   7.7;   6.1;  960.30;    1.5;   89.00;    4.4;   -0.9;   -2.8;eor
       1262;19930220;    3;  18.8;   8.5;   10;   7.2;   7;    0.900;   1;   7.7;   5.9;  965.40;    1.2;   90.00;    2.0;   -0.7;   -0.7;eor
       1262;19930221;    3;  23.5;   9.4;   10;   1.8;   7;    1.100;   5;   5.7;   5.2;  951.00;   -1.3;   92.00;    2.1;   -2.3;   -0.4;eor
       1262;19930222;    3;   9.5;   3.2;   10;   0.0;   7;    4.600;   6;   4.7;   3.2;  961.20;   -6.6;   84.00;   -1.9;  -10.5;   -8.6;eor
       1262;19930223;    3;   7.3;   2.4;   10;   0.1;   7;    2.600;   5;   4.3;   2.5;  967.80;  -10.3;   81.00;   -5.2;  -14.5;  -12.5;eor
       1262;19930224;    3;  11.0;   5.3;   10;   0.9;   7;    0.000;   5;   8.0;   3.4;  972.80;   -6.2;   90.00;   -4.2;  -14.1;  -13.0;eor
       1262;19930225;    3;   7.0;   3.6;   10;   0.1;   7;    4.800;  10;   5.7;   3.4;  969.10;   -4.6;   80.00;   -1.3;   -6.7;   -7.8;eor
       1262;19930226;    3;   4.0;   1.5;   10;   0.0;   0;    4.000;  10;   3.0;   3.0;  960.60;   -6.1;   74.00;    1.0;  -10.2;   -6.3;eor
       1262;19930227;    3;   3.0;   0.9;   10;   0.0;   0;    2.200;   8;   5.3;   3.0;  959.90;   -6.6;   81.00;    0.6;  -16.3;  -17.7;eor
       1262;19930228;    3;   6.4;   1.7;   10;   0.0;   0;    0.600;   8;   4.0;   3.3;  959.90;   -6.7;   89.00;   -0.6;  -13.4;  -14.5;eor
       1262;19930301;    3;  23.2;   5.3;   10;   0.0;   0;    0.000;   8;   7.7;   4.3;  954.60;   -0.3;   76.00;    3.3;   -7.0;  -10.0;eor
       1262;19930302;    3;  16.0;   7.5;   10;   0.4;   7;    4.900;   7;   4.7;   4.7;  952.10;    0.7;   71.00;    4.0;   -0.6;   -1.2;eor
       1262;19930303;    3;   6.5;   3.4;   10;   1.5;   7;    0.000;   4;   8.0;   5.1;  958.00;   -2.1;   96.00;   -0.3;   -2.8;   -2.4;eor
       1262;19930304;    3;   9.8;   3.9;   10;   1.1;   7;    1.300;   8;   7.0;   3.5;  966.80;   -4.8;   81.00;   -2.7;   -6.2;   -6.3;eor
       1262;19930305;    3;   6.5;   2.8;   10;   0.5;   8;    3.800;   9;   5.3;   3.4;  967.50;   -4.0;   78.00;   -1.1;  -12.3;  -15.9;eor
       1262;19930306;    3;  13.6;   6.8;   10;   5.3;   8;    0.000;   9;   8.0;   5.5;  962.90;   -0.5;   94.00;    0.8;   -3.1;   -3.5;eor
       1262;19930307;    3;  14.0;   3.9;   10;   0.2;   8;    1.300;   8;   6.7;   5.9;  964.80;    1.0;   89.00;    3.5;    0.0;   -0.2;eor
       1262;19930308;    3;   9.2;   3.7;   10;   0.0;   0;    7.300;   6;   2.3;   3.8;  970.60;   -2.9;   78.00;    0.7;   -5.2;   -7.5;eor
       1262;19930309;    3;   6.3;   2.1;   10;   0.0;   0;    9.800;   4;   0.0;   3.8;  971.40;   -3.4;   79.00;    1.9;   -7.6;   -9.9;eor
       1262;19930310;    3;   4.6;   1.2;   10;   0.0;   0;    9.700;   4;   0.0;   4.5;  972.90;    0.4;   73.00;    8.5;   -8.4;   -9.4;eor
       1262;19930311;    3;   6.8;   1.9;   10;   0.0;   0;    3.300;   2;   4.0;   5.8;  973.90;    2.8;   74.00;    9.3;   -1.8;   -3.6;eor
       1262;19930312;    3;   4.0;   1.3;   10;   0.0;   0;    9.800;   0;   0.7;   5.5;  972.70;    1.9;   80.00;    9.6;   -4.7;   -6.0;eor
       1262;19930313;    3;   5.4;   1.5;   10;   0.0;   0;   10.100;   0;   0.3;   6.0;  970.40;    2.4;   82.00;    9.9;   -3.1;   -5.5;eor
       1262;19930314;    3;   4.6;   1.3;   10;   0.0;   0;   10.100;   0;   1.0;   6.2;  972.40;    4.0;   78.00;   12.5;   -3.0;   -5.2;eor
       1262;19930315;    3;   4.9;   1.1;   10;   0.0;   0;    9.700;   0;   0.7;   6.3;  975.60;    5.0;   75.00;   13.9;   -2.0;   -4.6;eor
       1262;19930316;    3;  10.7;   3.6;   10;   0.6;   6;    9.300;   0;   2.7;   7.0;  974.60;    9.0;   66.00;   15.5;   -1.1;   -4.1;eor
       1262;19930317;    3;  14.3;-999;   10;   5.6;   6;    0.000;   0;   8.0;  10.5;  973.80;    9.9;   87.00;   10.8;    8.4;    7.6;eor
       1262;19930318;-999;-999;-999;   10;   0.0;   0;    9.500;   0;   1.3;   9.8;  971.00;   11.2;   75.00;   18.6;    6.9;    5.5;eor
       1262;19930319;-999;-999;-999;   10;   0.0;   0;    6.500;   0;   3.7;   7.9;  974.50;    7.6;   73.00;   13.4;    4.8;    5.2;eor
       1262;19930320;-999;-999;-999;   10;   0.0;   0;   10.300;   0;   0.3;   7.4;  969.90;    7.0;   77.00;   15.1;   -3.0;   -4.7;eor
       1262;19930321;-999;-999;-999;   10;   0.0;   6;    3.800;   0;   7.7;   8.9;  964.30;   11.6;   70.00;   18.2;    0.7;   -1.3;eor
       1262;19930322;-999;-999;-999;   10;   1.7;   6;    1.500;   0;   6.3;  10.9;  965.30;   11.0;   82.00;   15.0;    8.1;    6.0;eor
       1262;19930323;-999;-999;-999;   10;   3.3;   6;    0.300;   0;   7.0;   8.3;  969.80;    8.6;   72.00;   11.6;    7.2;    5.9;eor
       1262;19930324;    3;   6.4;-999;   10;   0.0;   0;    0.000;   0;   7.7;   6.7;  970.80;    5.1;   76.00;    7.6;    4.0;    2.8;eor
       1262;19930325;    3;  13.9;   3.7;   10;   0.2;   8;    3.700;   0;   4.3;   5.4;  970.20;    2.2;   75.00;    5.9;    0.9;   -0.3;eor
       1262;19930326;    3;  13.0;   3.7;   10;   0.0;   7;    4.900;   0;   3.0;   4.5;  969.30;    0.8;   70.00;    4.9;   -1.4;   -2.3;eor
       1262;19930327;    3;  11.9;   2.7;   10;   0.0;   7;    5.300;   0;   4.0;   3.9;  967.40;   -1.1;   71.00;    3.1;   -3.4;   -6.4;eor
       1262;19930328;    3;  10.7;   2.8;   10;   0.0;   7;    4.400;   0;   5.0;   4.3;  965.00;   -1.5;   80.00;    2.0;   -5.0;   -6.7;eor
